date,ciudad,cultivo,superficie_ha,produccion_toneladas,tempC,uvIndex,precipMM,sunHour
2016-04-26,lisboa,Vid,1500,3000,19,5,0.0,11.6
2016-04-27,lisboa,Vid,1500,3000,18,4,0.0,11.6
2016-04-28,lisboa,Vid,1500,3000,18,4,0.0,11.6
2016-04-29,lisboa,Vid,1500,3000,21,5,0.2,9.3
2016-04-30,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-05-01,lisboa,Vid,1500,3000,23,5,0.0,11.6
2016-05-02,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-05-03,lisboa,Vid,1500,3000,28,6,0.0,11.6
2016-05-04,lisboa,Vid,1500,3000,24,5,0.3,11.6
2016-05-05,lisboa,Vid,1500,3000,18,5,5.6,8.1
2016-05-06,lisboa,Vid,1500,3000,15,3,5.0,7.0
2016-05-07,lisboa,Vid,1500,3000,14,3,13.6,7.0
2016-05-08,lisboa,Vid,1500,3000,17,4,3.9,11.6
2016-05-09,lisboa,Vid,1500,3000,17,4,4.1,10.5
2016-05-10,lisboa,Vid,1500,3000,17,3,8.5,10.5
2016-05-11,lisboa,Vid,1500,3000,17,4,4.9,10.5
2016-05-12,lisboa,Vid,1500,3000,17,3,6.6,10.5
2016-05-13,lisboa,Vid,1500,3000,17,3,0.7,11.6
2016-05-14,lisboa,Vid,1500,3000,18,4,0.3,11.6
2016-05-15,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-05-16,lisboa,Vid,1500,3000,21,5,0.0,11.6
2016-05-17,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-05-18,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-05-19,lisboa,Vid,1500,3000,20,4,0.6,9.4
2016-05-20,lisboa,Vid,1500,3000,22,5,1.6,9.4
2016-05-21,lisboa,Vid,1500,3000,21,4,0.4,9.4
2016-05-22,lisboa,Vid,1500,3000,20,5,0.1,11.6
2016-05-23,lisboa,Vid,1500,3000,22,5,0.0,10.5
2016-05-24,lisboa,Vid,1500,3000,19,5,0.6,10.5
2016-05-25,lisboa,Vid,1500,3000,19,5,0.2,11.6
2016-05-26,lisboa,Vid,1500,3000,14,4,0.0,11.6
2016-05-27,lisboa,Vid,1500,3000,18,5,0.4,11.6
2016-05-28,lisboa,Vid,1500,3000,17,4,7.7,11.6
2016-05-29,lisboa,Vid,1500,3000,19,5,1.0,11.6
2016-05-30,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-05-31,lisboa,Vid,1500,3000,23,4,0.1,9.4
2016-06-01,lisboa,Vid,1500,3000,26,6,0.2,11.6
2016-06-02,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-06-03,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-06-04,lisboa,Vid,1500,3000,22,5,0.0,11.6
2016-06-05,lisboa,Vid,1500,3000,22,5,0.0,11.6
2016-06-06,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-06-07,lisboa,Vid,1500,3000,27,6,0.0,11.6
2016-06-08,lisboa,Vid,1500,3000,29,6,0.0,14.5
2016-06-09,lisboa,Vid,1500,3000,24,6,0.0,14.5
2016-06-10,lisboa,Vid,1500,3000,18,4,0.0,11.4
2016-06-11,lisboa,Vid,1500,3000,23,5,0.0,14.5
2016-06-12,lisboa,Vid,1500,3000,24,6,0.0,14.5
2016-06-13,lisboa,Vid,1500,3000,23,6,0.0,12.4
2016-06-14,lisboa,Vid,1500,3000,22,5,0.0,11.4
2016-06-15,lisboa,Vid,1500,3000,18,4,0.0,11.4
2016-06-16,lisboa,Vid,1500,3000,25,6,0.2,11.4
2016-06-17,lisboa,Vid,1500,3000,22,5,0.0,14.5
2016-06-18,lisboa,Vid,1500,3000,24,5,0.0,14.5
2016-06-19,lisboa,Vid,1500,3000,27,6,0.0,14.5
2016-06-20,lisboa,Vid,1500,3000,29,6,0.0,14.5
2016-06-21,lisboa,Vid,1500,3000,28,6,0.0,14.5
2016-06-22,lisboa,Vid,1500,3000,27,6,0.0,14.5
2016-06-23,lisboa,Vid,1500,3000,25,6,0.0,14.5
2016-06-24,lisboa,Vid,1500,3000,23,5,0.0,14.5
2016-06-25,lisboa,Vid,1500,3000,24,5,0.0,14.5
2016-06-26,lisboa,Vid,1500,3000,28,6,0.0,14.5
2016-06-27,lisboa,Vid,1500,3000,30,6,0.0,14.5
2016-06-28,lisboa,Vid,1500,3000,29,6,0.0,14.5
2016-06-29,lisboa,Vid,1500,3000,25,6,0.0,14.5
2016-06-30,lisboa,Vid,1500,3000,24,5,0.0,14.5
2016-07-01,lisboa,Vid,1500,3000,24,5,0.0,14.5
2016-07-02,lisboa,Vid,1500,3000,26,6,0.0,14.5
2016-07-03,lisboa,Vid,1500,3000,32,6,0.0,14.5
2016-07-04,lisboa,Vid,1500,3000,27,6,2.7,14.5
2016-07-05,lisboa,Vid,1500,3000,27,6,0.2,14.5
2016-07-06,lisboa,Vid,1500,3000,26,6,0.0,14.5
2016-07-07,lisboa,Vid,1500,3000,28,6,3.5,14.5
2016-07-08,lisboa,Vid,1500,3000,29,6,0.0,14.5
2016-07-09,lisboa,Vid,1500,3000,30,6,0.0,14.5
2016-07-10,lisboa,Vid,1500,3000,27,6,0.0,14.5
2016-07-11,lisboa,Vid,1500,3000,24,6,0.0,14.5
2016-07-12,lisboa,Vid,1500,3000,24,5,0.0,14.5
2016-07-13,lisboa,Vid,1500,3000,27,6,0.0,14.5
2016-07-14,lisboa,Vid,1500,3000,31,6,0.0,14.5
2016-07-15,lisboa,Vid,1500,3000,31,7,0.0,14.5
2016-07-16,lisboa,Vid,1500,3000,30,7,0.0,14.5
2016-07-17,lisboa,Vid,1500,3000,31,7,0.0,11.6
2016-07-18,lisboa,Vid,1500,3000,26,6,0.0,10.5
2016-07-19,lisboa,Vid,1500,3000,25,5,0.2,9.4
2016-07-20,lisboa,Vid,1500,3000,25,5,0.0,9.4
2016-07-21,lisboa,Vid,1500,3000,25,6,0.0,10.5
2016-07-22,lisboa,Vid,1500,3000,25,6,0.1,9.4
2016-07-23,lisboa,Vid,1500,3000,25,6,0.0,10.5
2016-07-24,lisboa,Vid,1500,3000,26,5,0.0,9.4
2016-07-25,lisboa,Vid,1500,3000,26,6,0.0,9.4
2016-07-26,lisboa,Vid,1500,3000,27,6,0.0,10.5
2016-07-27,lisboa,Vid,1500,3000,26,6,0.0,10.5
2016-07-28,lisboa,Vid,1500,3000,30,6,0.0,11.6
2016-07-29,lisboa,Vid,1500,3000,30,6,0.0,11.6
2016-07-30,lisboa,Vid,1500,3000,24,5,0.1,10.5
2016-07-31,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-08-01,lisboa,Vid,1500,3000,27,6,0.0,11.6
2016-08-02,lisboa,Vid,1500,3000,29,6,0.0,11.6
2016-08-03,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-08-04,lisboa,Vid,1500,3000,25,6,0.0,11.6
2016-08-05,lisboa,Vid,1500,3000,29,6,0.0,11.6
2016-08-06,lisboa,Vid,1500,3000,33,7,0.0,11.6
2016-08-07,lisboa,Vid,1500,3000,33,7,0.0,11.6
2016-08-08,lisboa,Vid,1500,3000,33,7,0.0,11.6
2016-08-09,lisboa,Vid,1500,3000,32,6,0.0,11.6
2016-08-10,lisboa,Vid,1500,3000,31,6,0.0,11.6
2016-08-11,lisboa,Vid,1500,3000,31,7,0.0,11.6
2016-08-12,lisboa,Vid,1500,3000,32,7,0.0,11.6
2016-08-13,lisboa,Vid,1500,3000,33,7,0.0,11.6
2016-08-14,lisboa,Vid,1500,3000,28,6,0.0,11.6
2016-08-15,lisboa,Vid,1500,3000,26,5,0.0,11.6
2016-08-16,lisboa,Vid,1500,3000,25,5,0.0,11.6
2016-08-17,lisboa,Vid,1500,3000,26,6,0.0,9.2
2016-08-18,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-08-19,lisboa,Vid,1500,3000,26,5,0.3,9.2
2016-08-20,lisboa,Vid,1500,3000,25,6,0.0,11.6
2016-08-21,lisboa,Vid,1500,3000,30,6,0.0,11.6
2016-08-22,lisboa,Vid,1500,3000,30,6,0.0,11.6
2016-08-23,lisboa,Vid,1500,3000,31,6,0.0,11.6
2016-08-24,lisboa,Vid,1500,3000,29,6,0.8,11.6
2016-08-25,lisboa,Vid,1500,3000,29,6,0.8,11.6
2016-08-26,lisboa,Vid,1500,3000,29,6,1.1,11.6
2016-08-27,lisboa,Vid,1500,3000,29,6,0.0,11.6
2016-08-28,lisboa,Vid,1500,3000,27,6,0.0,11.6
2016-08-29,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-08-30,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-08-31,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-09-01,lisboa,Vid,1500,3000,29,6,0.0,11.6
2016-09-02,lisboa,Vid,1500,3000,30,6,0.0,11.6
2016-09-03,lisboa,Vid,1500,3000,30,6,0.0,11.6
2016-09-04,lisboa,Vid,1500,3000,33,7,0.0,11.6
2016-09-05,lisboa,Vid,1500,3000,36,7,0.0,11.6
2016-09-06,lisboa,Vid,1500,3000,33,7,0.0,11.6
2016-09-07,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-09-08,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-09,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-10,lisboa,Vid,1500,3000,25,6,0.0,11.6
2016-09-11,lisboa,Vid,1500,3000,27,6,0.0,11.6
2016-09-12,lisboa,Vid,1500,3000,26,6,0.0,11.6
2016-09-13,lisboa,Vid,1500,3000,22,5,4.8,11.6
2016-09-14,lisboa,Vid,1500,3000,21,5,0.0,11.6
2016-09-15,lisboa,Vid,1500,3000,23,5,0.0,11.6
2016-09-16,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-17,lisboa,Vid,1500,3000,28,6,0.0,11.6
2016-09-18,lisboa,Vid,1500,3000,28,6,0.0,11.6
2016-09-19,lisboa,Vid,1500,3000,28,6,0.0,11.6
2016-09-20,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-21,lisboa,Vid,1500,3000,22,5,0.0,11.6
2016-09-22,lisboa,Vid,1500,3000,22,5,0.0,11.6
2016-09-23,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-24,lisboa,Vid,1500,3000,24,5,0.0,7.4
2016-09-25,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-26,lisboa,Vid,1500,3000,24,5,0.0,11.6
2016-09-27,lisboa,Vid,1500,3000,29,6,0.0,11.6
2016-09-28,lisboa,Vid,1500,3000,31,6,0.0,11.6
2016-09-29,lisboa,Vid,1500,3000,27,6,0.0,11.6
2016-09-30,lisboa,Vid,1500,3000,25,6,0.0,11.6
2016-10-01,lisboa,Vid,1500,3000,23,5,0.0,11.6
2016-10-02,lisboa,Vid,1500,3000,21,5,0.0,11.6
2016-10-03,lisboa,Vid,1500,3000,23,5,0.0,10.2
2016-10-04,lisboa,Vid,1500,3000,25,5,0.0,11.6
2016-10-05,lisboa,Vid,1500,3000,27,5,0.0,10.2
2016-10-06,lisboa,Vid,1500,3000,23,5,0.0,11.6
2016-10-07,lisboa,Vid,1500,3000,23,5,0.0,11.6
2016-10-08,lisboa,Vid,1500,3000,23,5,0.0,11.6
2016-10-09,lisboa,Vid,1500,3000,21,5,0.0,11.6
2016-10-10,lisboa,Vid,1500,3000,22,5,0.0,11.6
2016-10-11,lisboa,Vid,1500,3000,19,4,2.2,8.7
2016-10-12,lisboa,Vid,1500,3000,20,4,2.8,11.6
2016-10-13,lisboa,Vid,1500,3000,20,5,0.0,11.6
2016-10-14,lisboa,Vid,1500,3000,20,5,0.0,11.1
2016-10-15,lisboa,Vid,1500,3000,20,5,0.1,11.1
2016-10-16,lisboa,Vid,1500,3000,20,4,0.0,8.6
2016-10-17,lisboa,Vid,1500,3000,20,4,0.3,7.1
2016-10-18,lisboa,Vid,1500,3000,21,5,0.0,11.0
2016-10-19,lisboa,Vid,1500,3000,24,5,0.0,11.0
2016-10-20,lisboa,Vid,1500,3000,21,5,0.0,11.0
2016-10-21,lisboa,Vid,1500,3000,19,4,0.8,5.5
2016-10-22,lisboa,Vid,1500,3000,21,5,2.2,11.0
2016-10-23,lisboa,Vid,1500,3000,18,5,1.6,7.0
2016-10-24,lisboa,Vid,1500,3000,20,5,3.7,10.1
2016-10-25,lisboa,Vid,1500,3000,21,5,6.1,10.1
2016-10-26,lisboa,Vid,1500,3000,25,6,0.0,10.1
2016-10-27,lisboa,Vid,1500,3000,27,6,0.0,10.8
2016-10-28,lisboa,Vid,1500,3000,27,6,0.0,10.4
2016-10-29,lisboa,Vid,1500,3000,26,6,0.0,10.4
2016-10-30,lisboa,Vid,1500,3000,24,5,0.0,10.4
2016-10-31,lisboa,Vid,1500,3000,24,5,0.0,10.3
2016-11-01,lisboa,Vid,1500,3000,22,5,0.4,10.3
2016-11-02,lisboa,Vid,1500,3000,22,5,0.9,10.0
2016-11-03,lisboa,Vid,1500,3000,22,5,0.1,10.3
2016-11-04,lisboa,Vid,1500,3000,20,5,2.6,10.0
2016-11-05,lisboa,Vid,1500,3000,18,5,3.4,10.2
2016-11-06,lisboa,Vid,1500,3000,17,4,0.0,10.2
2016-11-07,lisboa,Vid,1500,3000,15,4,0.1,10.2
2016-11-08,lisboa,Vid,1500,3000,16,4,0.1,10.2
2016-11-09,lisboa,Vid,1500,3000,18,4,0.4,5.1
2016-11-10,lisboa,Vid,1500,3000,18,4,0.0,10.1
2016-11-11,lisboa,Vid,1500,3000,18,4,0.0,10.0
2016-11-12,lisboa,Vid,1500,3000,19,5,2.4,10.0
2016-11-13,lisboa,Vid,1500,3000,21,5,0.4,10.1
2016-11-14,lisboa,Vid,1500,3000,20,5,0.0,10.1
2016-11-15,lisboa,Vid,1500,3000,19,4,0.0,10.0
2016-11-16,lisboa,Vid,1500,3000,20,4,0.0,10.0
2016-11-17,lisboa,Vid,1500,3000,19,5,0.0,10.0
2016-11-18,lisboa,Vid,1500,3000,18,4,0.3,6.6
2016-11-19,lisboa,Vid,1500,3000,17,4,0.7,9.9
2016-11-20,lisboa,Vid,1500,3000,17,4,17.3,5.0
2016-11-21,lisboa,Vid,1500,3000,16,4,2.9,9.9
2016-11-22,lisboa,Vid,1500,3000,14,4,0.0,9.9
2016-11-23,lisboa,Vid,1500,3000,14,4,0.0,9.9
2016-11-24,lisboa,Vid,1500,3000,14,4,1.4,9.9
2016-11-25,lisboa,Vid,1500,3000,15,4,8.6,9.9
2016-11-26,lisboa,Vid,1500,3000,15,4,3.6,9.9
2016-11-27,lisboa,Vid,1500,3000,16,4,0.0,9.8
2016-11-28,lisboa,Vid,1500,3000,17,4,0.0,9.8
2016-11-29,lisboa,Vid,1500,3000,16,4,0.0,9.8
2016-11-30,lisboa,Vid,1500,3000,17,3,4.0,4.9
2016-12-01,lisboa,Vid,1500,3000,17,4,6.1,9.8
2016-12-02,lisboa,Vid,1500,3000,16,4,0.6,9.8
2016-12-03,lisboa,Vid,1500,3000,16,4,6.4,6.6
2016-12-04,lisboa,Vid,1500,3000,18,5,2.3,9.8
2016-12-05,lisboa,Vid,1500,3000,18,5,0.0,9.8
2016-12-06,lisboa,Vid,1500,3000,18,4,0.0,9.8
2016-12-07,lisboa,Vid,1500,3000,18,4,0.0,9.7
2016-12-08,lisboa,Vid,1500,3000,17,4,0.0,9.7
2016-12-09,lisboa,Vid,1500,3000,18,4,0.0,9.7
2016-12-10,lisboa,Vid,1500,3000,18,5,0.0,9.7
2016-12-11,lisboa,Vid,1500,3000,18,4,0.0,9.7
2016-12-12,lisboa,Vid,1500,3000,17,4,0.0,9.7
2016-12-13,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-14,lisboa,Vid,1500,3000,15,4,1.8,9.7
2016-12-15,lisboa,Vid,1500,3000,15,4,8.9,6.5
2016-12-16,lisboa,Vid,1500,3000,13,3,2.1,8.2
2016-12-17,lisboa,Vid,1500,3000,15,4,0.0,9.7
2016-12-18,lisboa,Vid,1500,3000,15,4,0.0,9.7
2016-12-19,lisboa,Vid,1500,3000,14,4,0.0,9.7
2016-12-20,lisboa,Vid,1500,3000,14,4,0.0,9.7
2016-12-21,lisboa,Vid,1500,3000,15,4,0.0,9.7
2016-12-22,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-23,lisboa,Vid,1500,3000,17,4,0.0,9.7
2016-12-24,lisboa,Vid,1500,3000,17,4,0.0,9.7
2016-12-25,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-26,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-27,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-28,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-29,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-30,lisboa,Vid,1500,3000,16,4,0.0,9.7
2016-12-31,lisboa,Vid,1500,3000,16,4,0.0,9.7
2017-01-01,madrid,Trigo,1650,3300,6,2,0.0,8.7
2017-01-02,madrid,Trigo,1650,3300,7,2,0.0,8.7
2017-01-03,madrid,Trigo,1650,3300,9,2,0.0,8.7
2017-01-04,madrid,Trigo,1650,3300,13,3,0.0,8.7
2017-01-05,madrid,Trigo,1650,3300,12,3,0.0,8.7
2017-01-06,madrid,Trigo,1650,3300,10,2,0.0,8.7
2017-01-07,madrid,Trigo,1650,3300,10,2,0.0,8.7
2017-01-08,madrid,Trigo,1650,3300,12,2,0.0,8.7
2017-01-09,madrid,Trigo,1650,3300,11,2,0.0,8.7
2017-01-10,madrid,Trigo,1650,3300,12,3,0.1,8.7
2017-01-11,madrid,Trigo,1650,3300,15,3,0.0,8.7
2017-01-12,madrid,Trigo,1650,3300,14,3,0.0,8.7
2017-01-13,madrid,Trigo,1650,3300,9,3,0.0,8.7
2017-01-14,madrid,Trigo,1650,3300,7,2,0.0,8.7
2017-01-15,madrid,Trigo,1650,3300,9,2,0.0,8.7
2017-01-16,madrid,Trigo,1650,3300,11,2,0.0,8.7
2017-01-17,madrid,Trigo,1650,3300,9,2,0.0,8.7
2017-01-18,madrid,Trigo,1650,3300,5,2,0.0,8.7
2017-01-19,madrid,Trigo,1650,3300,7,2,0.0,8.7
2017-01-20,madrid,Trigo,1650,3300,7,2,0.2,5.4
2017-01-21,madrid,Trigo,1650,3300,10,2,0.0,8.7
2017-01-22,madrid,Trigo,1650,3300,10,2,0.0,8.7
2017-01-23,madrid,Trigo,1650,3300,10,2,0.0,8.7
2017-01-24,madrid,Trigo,1650,3300,11,2,0.0,8.7
2017-01-25,madrid,Trigo,1650,3300,10,2,0.0,8.7
2017-01-26,madrid,Trigo,1650,3300,8,2,0.1,7.0
2017-01-27,madrid,Trigo,1650,3300,7,1,3.9,7.0
2017-01-28,madrid,Trigo,1650,3300,9,2,0.1,8.7
2017-01-29,madrid,Trigo,1650,3300,7,2,1.1,3.8
2017-01-30,madrid,Trigo,1650,3300,11,2,0.2,3.8
2017-01-31,madrid,Trigo,1650,3300,14,3,0.0,8.7
2017-02-01,madrid,Trigo,1650,3300,10,2,0.2,3.8
2017-02-02,madrid,Trigo,1650,3300,11,2,2.8,7.1
2017-02-03,madrid,Trigo,1650,3300,12,2,0.7,7.1
2017-02-04,madrid,Trigo,1650,3300,12,3,0.5,3.8
2017-02-05,madrid,Trigo,1650,3300,10,3,2.3,8.7
2017-02-06,madrid,Trigo,1650,3300,15,3,0.0,8.7
2017-02-07,madrid,Trigo,1650,3300,12,3,1.1,8.7
2017-02-08,madrid,Trigo,1650,3300,9,2,0.0,8.7
2017-02-09,madrid,Trigo,1650,3300,9,2,0.0,8.7
2017-02-10,madrid,Trigo,1650,3300,7,2,0.9,7.1
2017-02-11,madrid,Trigo,1650,3300,8,2,4.8,3.9
2017-02-12,madrid,Trigo,1650,3300,9,2,8.5,3.9
2017-02-13,madrid,Trigo,1650,3300,11,3,9.0,7.1
2017-02-14,madrid,Trigo,1650,3300,11,3,0.0,8.7
2017-02-15,madrid,Trigo,1650,3300,14,2,0.0,3.9
2017-02-16,madrid,Trigo,1650,3300,12,3,0.0,8.7
2017-02-17,madrid,Trigo,1650,3300,13,3,0.0,8.7
2017-02-18,madrid,Trigo,1650,3300,13,3,0.0,8.7
2017-02-19,madrid,Trigo,1650,3300,13,3,0.0,8.7
2017-02-20,madrid,Trigo,1650,3300,14,3,0.0,8.7
2017-02-21,madrid,Trigo,1650,3300,15,3,0.0,10.6
2017-02-22,madrid,Trigo,1650,3300,18,4,0.0,11.0
2017-02-23,madrid,Trigo,1650,3300,16,4,0.1,10.1
2017-02-24,madrid,Trigo,1650,3300,16,4,0.1,11.5
2017-02-25,madrid,Trigo,1650,3300,17,3,0.0,11.5
2017-02-26,madrid,Trigo,1650,3300,15,3,0.0,11.5
2017-02-27,madrid,Trigo,1650,3300,14,3,0.0,11.5
2017-02-28,madrid,Trigo,1650,3300,13,3,0.1,10.1
2017-03-01,madrid,Trigo,1650,3300,15,3,0.0,11.6
2017-03-02,madrid,Trigo,1650,3300,15,3,0.0,11.6
2017-03-03,madrid,Trigo,1650,3300,11,3,3.2,5.8
2017-03-04,madrid,Trigo,1650,3300,10,2,0.0,11.6
2017-03-05,madrid,Trigo,1650,3300,15,3,0.0,10.2
2017-03-06,madrid,Trigo,1650,3300,17,4,0.0,11.6
2017-03-07,madrid,Trigo,1650,3300,19,3,0.0,5.9
2017-03-08,madrid,Trigo,1650,3300,21,4,0.0,11.6
2017-03-09,madrid,Trigo,1650,3300,23,4,0.0,11.6
2017-03-10,madrid,Trigo,1650,3300,24,5,0.0,11.6
2017-03-11,madrid,Trigo,1650,3300,23,5,0.0,11.6
2017-03-12,madrid,Trigo,1650,3300,17,4,0.4,11.6
2017-03-13,madrid,Trigo,1650,3300,14,2,0.7,10.2
2017-03-14,madrid,Trigo,1650,3300,19,4,0.0,11.6
2017-03-15,madrid,Trigo,1650,3300,19,4,0.0,11.6
2017-03-16,madrid,Trigo,1650,3300,18,4,0.0,11.6
2017-03-17,madrid,Trigo,1650,3300,18,4,0.0,11.6
2017-03-18,madrid,Trigo,1650,3300,19,4,0.0,11.6
2017-03-19,madrid,Trigo,1650,3300,21,4,0.0,11.6
2017-03-20,madrid,Trigo,1650,3300,22,4,0.0,11.6
2017-03-21,madrid,Trigo,1650,3300,17,4,0.0,10.2
2017-03-22,madrid,Trigo,1650,3300,11,3,0.0,10.2
2017-03-23,madrid,Trigo,1650,3300,6,2,0.6,8.8
2017-03-24,madrid,Trigo,1650,3300,9,2,0.4,10.2
2017-03-25,madrid,Trigo,1650,3300,9,2,0.8,8.9
2017-03-26,madrid,Trigo,1650,3300,13,2,3.2,8.9
2017-03-27,madrid,Trigo,1650,3300,13,2,2.7,8.9
2017-03-28,madrid,Trigo,1650,3300,16,3,0.0,11.6
2017-03-29,madrid,Trigo,1650,3300,18,4,0.0,11.6
2017-03-30,madrid,Trigo,1650,3300,20,4,0.0,11.6
2017-03-31,madrid,Trigo,1650,3300,17,4,0.4,11.6
2017-04-01,madrid,Trigo,1650,3300,16,3,0.0,11.6
2017-04-02,madrid,Trigo,1650,3300,17,3,0.0,11.6
2017-04-03,madrid,Trigo,1650,3300,18,3,0.0,11.6
2017-04-04,madrid,Trigo,1650,3300,20,4,0.0,11.6
2017-04-05,madrid,Trigo,1650,3300,18,4,0.0,11.6
2017-04-06,madrid,Trigo,1650,3300,20,4,0.0,11.6
2017-04-07,madrid,Trigo,1650,3300,21,4,0.0,11.6
2017-04-08,madrid,Trigo,1650,3300,21,4,0.0,11.6
2017-04-09,madrid,Trigo,1650,3300,22,4,0.0,11.6
2017-04-10,madrid,Trigo,1650,3300,23,4,0.0,11.6
2017-04-11,madrid,Trigo,1650,3300,25,5,0.0,11.6
2017-04-12,madrid,Trigo,1650,3300,25,5,0.0,11.6
2017-04-13,madrid,Trigo,1650,3300,25,5,0.0,11.6
2017-04-14,madrid,Trigo,1650,3300,24,5,0.0,11.6
2017-04-15,madrid,Trigo,1650,3300,24,5,0.0,11.6
2017-04-16,madrid,Trigo,1650,3300,24,5,0.0,10.4
2017-04-17,madrid,Trigo,1650,3300,25,5,0.0,11.6
2017-04-18,madrid,Trigo,1650,3300,24,5,0.2,11.6
2017-04-19,madrid,Trigo,1650,3300,22,5,0.7,11.6
2017-04-20,madrid,Trigo,1650,3300,19,4,0.3,11.6
2017-04-21,madrid,Trigo,1650,3300,20,4,0.0,13.7
2017-04-22,madrid,Trigo,1650,3300,20,4,0.0,13.8
2017-04-23,madrid,Trigo,1650,3300,23,4,0.0,13.8
2017-04-24,madrid,Trigo,1650,3300,24,5,0.1,13.8
2017-04-25,madrid,Trigo,1650,3300,21,5,2.2,13.8
2017-04-26,madrid,Trigo,1650,3300,17,4,0.1,13.8
2017-04-27,madrid,Trigo,1650,3300,14,3,0.4,13.9
2017-04-28,madrid,Trigo,1650,3300,14,3,0.1,13.3
2017-04-29,madrid,Trigo,1650,3300,13,2,1.2,9.9
2017-04-30,madrid,Trigo,1650,3300,12,3,0.4,13.3
2017-05-01,madrid,Trigo,1650,3300,17,3,0.0,14.0
2017-05-02,madrid,Trigo,1650,3300,22,4,0.0,14.0
2017-05-03,madrid,Trigo,1650,3300,24,5,0.0,14.0
2017-05-04,madrid,Trigo,1650,3300,25,5,0.0,14.0
2017-05-05,madrid,Trigo,1650,3300,21,5,1.3,13.4
2017-05-06,madrid,Trigo,1650,3300,19,4,0.0,14.1
2017-05-07,madrid,Trigo,1650,3300,24,5,0.0,14.1
2017-05-08,madrid,Trigo,1650,3300,27,5,0.0,14.1
2017-05-09,madrid,Trigo,1650,3300,26,5,0.0,14.1
2017-05-10,madrid,Trigo,1650,3300,21,5,1.7,13.4
2017-05-11,madrid,Trigo,1650,3300,17,4,2.5,13.4
2017-05-12,madrid,Trigo,1650,3300,19,4,0.6,13.4
2017-05-13,madrid,Trigo,1650,3300,20,4,0.2,13.4
2017-05-14,madrid,Trigo,1650,3300,22,5,0.0,14.5
2017-05-15,madrid,Trigo,1650,3300,25,5,0.0,14.5
2017-05-16,madrid,Trigo,1650,3300,28,6,0.0,14.5
2017-05-17,madrid,Trigo,1650,3300,27,6,0.4,14.5
2017-05-18,madrid,Trigo,1650,3300,19,5,1.6,14.5
2017-05-19,madrid,Trigo,1650,3300,22,4,0.0,14.5
2017-05-20,madrid,Trigo,1650,3300,25,5,0.0,14.5
2017-05-21,madrid,Trigo,1650,3300,25,5,0.0,12.4
2017-05-22,madrid,Trigo,1650,3300,27,6,0.0,14.5
2017-05-23,madrid,Trigo,1650,3300,30,6,0.0,14.5
2017-05-24,madrid,Trigo,1650,3300,30,6,0.0,14.5
2017-05-25,madrid,Trigo,1650,3300,31,6,0.1,14.5
2017-05-26,madrid,Trigo,1650,3300,31,6,0.0,14.5
2017-05-27,madrid,Trigo,1650,3300,32,6,0.9,14.5
2017-05-28,madrid,Trigo,1650,3300,28,6,1.0,14.5
2017-05-29,madrid,Trigo,1650,3300,25,6,0.5,14.5
2017-05-30,madrid,Trigo,1650,3300,26,6,1.0,14.5
2017-05-31,madrid,Trigo,1650,3300,27,6,0.2,14.5
2017-06-01,madrid,Trigo,1650,3300,29,6,0.3,14.5
2017-06-02,madrid,Trigo,1650,3300,30,6,0.8,14.5
2017-06-03,madrid,Trigo,1650,3300,28,6,0.5,14.5
2017-06-04,madrid,Trigo,1650,3300,25,5,0.7,14.5
2017-06-05,madrid,Trigo,1650,3300,25,5,0.0,14.5
2017-06-06,madrid,Trigo,1650,3300,27,6,0.0,14.5
2017-06-07,madrid,Trigo,1650,3300,30,6,0.0,14.5
2017-06-08,madrid,Trigo,1650,3300,32,6,0.0,14.5
2017-06-09,madrid,Trigo,1650,3300,32,7,0.0,14.5
